"","file","words"
"25529","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","hadadrimonit"
"25530","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shqipton"
"25531","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","qyrkun"
"25532","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tretat"
"25533","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rafinohet"
"25534","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","atsal"
"25535","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","unike"
"25536","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","trokullat"
"25537","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zgavrat"
"25538","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mbijetuarit"
"25539","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zilkat"
"25540","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","skalitet"
"25541","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","malakias"
"25542","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shkatërruam"
"25543","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rifillojmë"
"25544","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","emërtohen"
"25545","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përlëvdua"
"25546","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përbuzshme"
"25547","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mbyllte"
"25548","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ndiznit"
"25549","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","lodhëm"
"25550","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","çala"
"25551","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pranoja"
"25552","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","hileqari"
"25553","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tmerrua"
"25554","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","njëanshëm"
"25555","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","divorcin"
"25556","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","endje"
"25557","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","soda"
"25558","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","larësve"
"25559","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rafinojë"
"25560","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","betime"
"25561","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","gllabëruesin"
"25562","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","reshtë"
"25563","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kënaqësish"
"25564","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","respektimi"
"25565","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","vajtja"
"25566","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përfitojnë"
"25567","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dega"
"25568","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shërimin"
"25569","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","faresi"
"25570","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zara"
"25571","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","esromi"
"25572","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","naasoni"
"25573","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","boozi"
"25574","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","jeseu"
"25575","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","asai"
"25576","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ozia"
"25577","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ozias"
"25578","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","joatami"
"25579","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","joatamit"
"25580","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","akazi"
"25581","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","akazit"
"25582","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","manaseu"
"25583","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","manaseut"
"25584","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","jekonia"
"25585","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","jekonias"
"25586","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","salatieli"
"25587","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","abiudi"
"25588","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","abiudit"
"25589","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","azori"
"25590","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","azorit"
"25591","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sadoku"
"25592","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sadokut"
"25593","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","akimi"
"25594","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","akimit"
"25595","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","eliudi"
"25596","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","eliudit"
"25597","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","matthani"
"25598","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","matthanit"
"25599","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fejuari"
"25600","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","poshtëronte"
"25601","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","bluante"
"25602","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shqetësua"
"25603","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","parëndësishmja"
"25604","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","marien"
"25605","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","udhëzoi"
"25606","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","arkelau"
"25607","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","udhëzua"
"25608","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","bel"
"25609","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","terploten"
"25610","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përmbushim"
"25611","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tundonte"
"25612","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ndeshësh"
"25613","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","nazaretin"
"25614","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","bregdetar"
"25615","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","epileptikë"
"25616","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","paralitikë"
"25617","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","skamësit"
"25618","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zezat"
"25619","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","qiri"
"25620","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shndritë"
"25621","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","jotë"
"25622","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rraka"
"25623","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","gehenës"
"25624","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","beto"
"25625","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zbardhësh"
"25626","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","nxish"
"25627","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rezisto"
"25628","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","milje"
"25629","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","urreje"
"25630","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","lëmoshën"
"25631","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përsëritje"
"25632","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fajtorëve"
"25633","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shfytyrohen"
"25634","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","agjërosh"
"25635","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","laje"
"25636","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","agjëron"
"25637","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","hambarë"
"25638","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","brengosni"
"25639","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","nesërmja"
"25640","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dale"
"25641","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","murrizat"
"25642","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","profetizuam"
"25643","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dëbuam"
"25644","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sqaroj"
"25645","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sju"
"25646","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","habitura"
"25647","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shërohu"
"25648","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","askund"
"25649","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","flaken"
"25650","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kërcëllimi"
"25651","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","çerdhet"
"25652","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mbështetë"
"25653","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","gergesenasve"
"25654","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","demonizuarve"
"25655","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","paralitik"
"25656","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","doganë"
"25657","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mate"
"25658","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","arna"
"25659","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","grisja"
"25660","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fyelltarët"
"25661","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zhurmonte"
"25662","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","lebeu"
"25663","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tade"
"25664","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ngjallni"
"25665","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pyetni"
"25666","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zvarrisin"
"25667","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sinedrave"
"25668","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përshkuari"
"25669","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","beelzebub"
"25670","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","predikojeni"
"25671","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","aspër"
"25672","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dashjen"
"25673","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fijet"
"25674","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rrëfenjë"
"25675","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ngjallen"
"25676","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dhunshmit"
"25677","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","grabitën"
"25678","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","daçi"
"25679","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kërcyet"
"25680","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","brengosët"
"25681","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fundosesh"
"25682","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","don"
"25683","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shkapërderdh"
"25684","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","qet"
"25685","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","justifikohesh"
"25686","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","niniveas"
"25687","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","terreni"
"25688","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fishk"
"25689","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","egjër"
"25690","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shkulim"
"25691","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kokrre"
"25692","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","themelimi"
"25693","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","egjrës"
"25694","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tregtari"
"25695","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","margaritar"
"25696","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mbrapshtit"
"25697","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kuptuat"
"25698","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","marangozit"
"25699","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mbinatyrshme"
"25700","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","bashkëjetosh"
"25701","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","konsideronte"
"25702","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","festohej"
"25703","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ditëlindja"
"25704","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","vallëzoi"
"25705","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përplasej"
"25706","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fundosej"
"25707","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","besimpak"
"25708","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dyshove"
"25709","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","prapësuar"
"25710","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","skandalizuan"
"25711","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","verbërish"
"25712","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","blasfemitë"
"25713","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rrethinave"
"25714","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pangrënë"
"25715","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ngopim"
"25716","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","tepricën"
"25717","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","copave"
"25718","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","magdalas"
"25719","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","vranët"
"25720","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dukuritë"
"25721","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","arsyetuan"
"25722","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ferrit"
"25723","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sqarojë"
"25724","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shpëtoftë"
"25725","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pagëzorin"
"25726","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","epileptik"
"25727","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dëbonim"
"25728","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zhvendosu"
"25729","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","didrahmave"
"25730","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","paguan"
"25731","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përjashtohen"
"25732","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","staterë"
"25733","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zhytet"
"25734","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","thuaja"
"25735","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pagan"
"25736","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fyti"
"25737","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shlyente"
"25738","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","lute"
"25739","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","torturuesve"
"25740","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","letërndarja"
"25741","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","lëshohet"
"25742","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përsëris"
"25743","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përqendruar"
"25744","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ndoqëm"
"25745","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","krijimin"
"25746","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kujdestarit"
"25747","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sylig"
"25748","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dhjetët"
"25749","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","betfage"
"25750","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zgjidhini"
"25751","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","pulishtin"
"25752","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shtronte"
"25753","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","thyenin"
"25754","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dyshoni"
"25755","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","hiqu"
"25756","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","çmendoni"
"25757","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","penduat"
"25758","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","shtrydhte"
"25759","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","faqezinj"
"25760","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","papërdorshëm"
"25761","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","dasmën"
"25762","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","përfillur"
"25763","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","udhëkryqe"
"25764","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ftoni"
"25765","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","veçuan"
"25766","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","monedhën"
"25767","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","taksës"
"25768","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","katedrën"
"25769","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zgjerojnë"
"25770","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","filateritë"
"25771","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","llogaritni"
"25772","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","koprës"
"25773","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","sitni"
"25774","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","mushkonjën"
"25775","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kapërdini"
"25776","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","ngjani"
"25777","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zbardhuara"
"25778","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","papastërtish"
"25779","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","zbukuroni"
"25780","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","monumentet"
"25781","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","bashkëpunuar"
"25782","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","kryqëzoni"
"25783","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","fshikulloni"
"25784","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","barakias"
"25785","/Volumes/wilbur_the_great/density_models//bible_albanian_7_biblecom_chap_ac.txt.model","rrënohet"
